cidade,datetime,temp_c,umidade_pct,precipitacao_mm,vento_kmh
porto_alegre,2025-01-03 17:00:00,28.1,41.0,0.0,16.9
porto_alegre,2025-01-03 18:00:00,27.1,49.0,0.0,12.0
porto_alegre,2025-01-03 19:00:00,25.4,56.0,0.0,9.9
porto_alegre,2025-01-03 20:00:00,24.2,59.0,0.0,8.2
porto_alegre,2025-01-03 21:00:00,23.4,67.0,0.0,7.2
porto_alegre,2025-01-03 22:00:00,22.3,69.0,0.0,5.6
porto_alegre,2025-01-03 23:00:00,21.8,71.0,0.0,5.1
porto_alegre,2025-01-04 00:00:00,21.2,74.0,0.0,5.3
porto_alegre,2025-01-04 01:00:00,20.4,79.0,0.0,4.6
porto_alegre,2025-01-04 02:00:00,19.9,84.0,0.0,4.3
porto_alegre,2025-01-04 03:00:00,19.5,87.0,0.0,4.0
porto_alegre,2025-01-04 04:00:00,19.4,88.0,0.0,0.9
porto_alegre,2025-01-04 05:00:00,18.9,91.0,0.0,2.6
porto_alegre,2025-01-04 06:00:00,19.4,92.0,0.0,5.6
porto_alegre,2025-01-04 07:00:00,20.3,84.0,0.0,7.5
porto_alegre,2025-01-04 08:00:00,21.4,69.0,0.0,8.7
porto_alegre,2025-01-04 09:00:00,22.7,59.0,0.0,8.7
porto_alegre,2025-01-04 10:00:00,24.4,51.0,0.0,10.8
porto_alegre,2025-01-04 11:00:00,25.4,47.0,0.0,13.2
porto_alegre,2025-01-04 12:00:00,26.6,43.0,0.0,15.2
porto_alegre,2025-01-04 13:00:00,27.6,40.0,0.0,16.0
porto_alegre,2025-01-04 14:00:00,28.6,37.0,0.0,16.8
porto_alegre,2025-01-04 15:00:00,28.6,36.0,0.0,14.3
porto_alegre,2025-01-04 16:00:00,28.3,38.0,0.0,11.7
porto_alegre,2025-01-04 17:00:00,27.9,41.0,0.0,14.0
porto_alegre,2025-01-04 18:00:00,24.4,64.0,0.0,17.0
porto_alegre,2025-01-04 19:00:00,23.3,71.0,0.0,8.3
porto_alegre,2025-01-04 20:00:00,22.6,73.5,0.0,8.1
porto_alegre,2025-01-04 21:00:00,22.2,76.0,0.0,6.8
porto_alegre,2025-01-04 22:00:00,21.7,80.0,0.0,7.1
porto_alegre,2025-01-04 23:00:00,21.1,85.0,0.0,5.6
porto_alegre,2025-01-05 00:00:00,20.6,88.0,0.0,4.8
porto_alegre,2025-01-05 01:00:00,20.3,90.0,0.0,4.5
porto_alegre,2025-01-05 02:00:00,19.7,93.0,0.0,2.2
porto_alegre,2025-01-05 03:00:00,19.3,92.0,0.3,1.0
porto_alegre,2025-01-05 04:00:00,19.05,94.0,0.1,3.6
porto_alegre,2025-01-05 05:00:00,18.8,94.0,0.0,4.0
porto_alegre,2025-01-05 06:00:00,19.2,94.0,0.0,5.6
porto_alegre,2025-01-05 07:00:00,20.1,88.0,0.0,6.8
porto_alegre,2025-01-05 08:00:00,21.3,81.0,0.0,6.6
porto_alegre,2025-01-05 09:00:00,22.7,72.0,0.0,6.0
porto_alegre,2025-01-05 10:00:00,24.2,61.0,0.0,6.3
porto_alegre,2025-01-05 11:00:00,25.4,56.0,0.0,7.1
porto_alegre,2025-01-05 12:00:00,26.1,52.0,0.0,10.4
porto_alegre,2025-01-05 13:00:00,26.6,50.0,0.0,8.8
porto_alegre,2025-01-05 14:00:00,27.2,47.0,0.0,7.8
porto_alegre,2025-01-05 15:00:00,27.6,44.0,0.0,9.2
porto_alegre,2025-01-05 16:00:00,26.4,54.0,0.0,13.4
porto_alegre,2025-01-05 17:00:00,25.6,57.0,0.0,14.9
porto_alegre,2025-01-05 18:00:00,24.1,63.0,0.0,15.6
porto_alegre,2025-01-05 19:00:00,23.2,68.0,0.0,10.8
porto_alegre,2025-01-05 20:00:00,22.0,71.0,0.0,8.7
porto_alegre,2025-01-05 21:00:00,21.6,75.0,0.0,8.1
porto_alegre,2025-01-05 22:00:00,21.0,79.0,0.0,6.4
porto_alegre,2025-01-05 23:00:00,20.5,80.0,0.0,9.1
porto_alegre,2025-01-06 00:00:00,19.8,85.0,0.0,8.0
porto_alegre,2025-01-06 01:00:00,19.5,88.0,0.0,5.6
porto_alegre,2025-01-06 02:00:00,19.2,91.0,0.0,4.0
porto_alegre,2025-01-06 03:00:00,19.0,93.0,0.0,4.2
porto_alegre,2025-01-06 04:00:00,18.6,95.0,0.1,3.5
porto_alegre,2025-01-06 05:00:00,18.1,96.0,0.3,2.7
porto_alegre,2025-01-06 06:00:00,18.8,95.0,0.2,4.4
porto_alegre,2025-01-06 07:00:00,19.4,91.0,0.1,5.2
porto_alegre,2025-01-06 08:00:00,20.6,84.0,0.4,5.0
porto_alegre,2025-01-06 09:00:00,22.0,74.0,0.1,5.3
porto_alegre,2025-01-06 10:00:00,23.3,65.0,0.1,5.3
porto_alegre,2025-01-06 11:00:00,24.6,58.0,0.0,5.4
porto_alegre,2025-01-06 12:00:00,25.7,52.0,0.0,5.7
porto_alegre,2025-01-06 13:00:00,26.6,48.0,0.0,6.7
porto_alegre,2025-01-06 14:00:00,27.5,44.0,0.0,7.3
porto_alegre,2025-01-06 15:00:00,27.1,46.0,0.0,12.6
porto_alegre,2025-01-06 16:00:00,25.5,57.0,0.0,15.5
porto_alegre,2025-01-06 17:00:00,25.2,58.0,0.0,14.9
porto_alegre,2025-01-06 18:00:00,24.1,63.0,0.0,15.5
porto_alegre,2025-01-06 19:00:00,22.8,69.0,0.0,15.7
porto_alegre,2025-01-06 20:00:00,21.7,76.0,0.0,13.6
porto_alegre,2025-01-06 21:00:00,21.3,78.0,0.0,11.0
porto_alegre,2025-01-06 22:00:00,20.6,82.0,0.0,8.8
porto_alegre,2025-01-06 23:00:00,20.0,86.0,0.0,8.0
porto_alegre,2025-01-07 00:00:00,19.5,89.0,0.0,6.3
porto_alegre,2025-01-07 01:00:00,19.2,92.0,0.0,6.0
porto_alegre,2025-01-07 02:00:00,18.9,94.0,0.0,5.1
porto_alegre,2025-01-07 03:00:00,18.7,95.0,0.0,5.0
porto_alegre,2025-01-07 04:00:00,18.5,97.0,0.0,5.4
porto_alegre,2025-01-07 05:00:00,18.4,96.0,0.0,5.8
porto_alegre,2025-01-07 06:00:00,18.6,95.0,0.0,5.5
porto_alegre,2025-01-07 07:00:00,20.0,89.0,0.0,4.8
porto_alegre,2025-01-07 08:00:00,21.7,77.0,0.0,5.5
porto_alegre,2025-01-07 09:00:00,23.3,66.0,0.0,6.4
porto_alegre,2025-01-07 10:00:00,25.0,57.0,0.0,3.4
porto_alegre,2025-01-07 11:00:00,26.4,50.0,0.0,3.1
porto_alegre,2025-01-07 12:00:00,26.9,46.0,0.0,4.7
porto_alegre,2025-01-07 13:00:00,26.8,49.0,0.0,9.2
porto_alegre,2025-01-07 14:00:00,26.5,55.0,0.0,12.7
porto_alegre,2025-01-07 15:00:00,26.6,54.0,0.0,13.5
porto_alegre,2025-01-07 16:00:00,26.7,52.0,0.0,13.8
porto_alegre,2025-01-07 17:00:00,25.7,54.0,0.0,16.3
porto_alegre,2025-01-07 18:00:00,24.5,63.0,0.0,16.4
porto_alegre,2025-01-07 19:00:00,23.5,67.0,0.0,14.7
porto_alegre,2025-01-07 20:00:00,22.2,72.0,0.0,14.1
porto_alegre,2025-01-07 21:00:00,21.3,75.0,0.0,13.8
porto_alegre,2025-01-07 22:00:00,21.1,79.0,0.0,12.4
porto_alegre,2025-01-07 23:00:00,20.7,81.0,0.0,11.6
porto_alegre,2025-01-08 00:00:00,20.4,83.0,0.0,10.8
porto_alegre,2025-01-08 01:00:00,19.8,87.0,0.0,10.7
porto_alegre,2025-01-08 02:00:00,19.6,88.0,0.0,10.1
porto_alegre,2025-01-08 03:00:00,19.5,89.0,0.0,10.2
porto_alegre,2025-01-08 04:00:00,19.2,89.0,0.0,10.2
porto_alegre,2025-01-08 05:00:00,19.2,89.0,0.0,10.5
porto_alegre,2025-01-08 06:00:00,19.3,89.0,0.0,11.0
porto_alegre,2025-01-08 07:00:00,20.9,82.0,0.0,13.2
porto_alegre,2025-01-08 08:00:00,22.7,72.0,0.0,18.4
porto_alegre,2025-01-08 09:00:00,24.3,65.0,0.0,16.2
porto_alegre,2025-01-08 10:00:00,25.9,60.0,0.1,14.0
porto_alegre,2025-01-08 11:00:00,26.7,56.0,0.2,13.6
porto_alegre,2025-01-08 12:00:00,26.7,57.0,0.3,16.7
porto_alegre,2025-01-08 13:00:00,27.2,57.0,0.3,17.3
porto_alegre,2025-01-08 14:00:00,28.0,55.0,0.0,18.6
porto_alegre,2025-01-08 15:00:00,27.8,56.0,0.0,20.0
porto_alegre,2025-01-08 16:00:00,27.2,57.0,0.0,21.1
porto_alegre,2025-01-08 17:00:00,26.4,57.0,0.0,22.4
porto_alegre,2025-01-08 18:00:00,24.9,61.0,0.0,21.6
porto_alegre,2025-01-08 19:00:00,23.6,64.0,0.0,19.4
porto_alegre,2025-01-08 20:00:00,22.4,68.0,0.0,17.4
porto_alegre,2025-01-08 21:00:00,21.8,72.0,0.0,16.1
porto_alegre,2025-01-08 22:00:00,21.2,77.0,0.0,16.2
porto_alegre,2025-01-08 23:00:00,20.8,80.0,0.0,15.6
porto_alegre,2025-01-09 00:00:00,20.5,83.0,0.0,16.2
porto_alegre,2025-01-09 01:00:00,20.3,84.0,0.0,15.2
porto_alegre,2025-01-09 02:00:00,20.1,86.0,0.0,14.2
porto_alegre,2025-01-09 03:00:00,19.8,87.0,0.0,12.8
porto_alegre,2025-01-09 04:00:00,19.6,90.0,0.0,11.7
porto_alegre,2025-01-09 05:00:00,19.4,91.0,0.0,12.2
porto_alegre,2025-01-09 06:00:00,19.5,91.0,0.0,11.5
porto_alegre,2025-01-09 07:00:00,20.8,86.0,0.0,10.4
porto_alegre,2025-01-09 08:00:00,22.9,75.0,0.0,11.8
porto_alegre,2025-01-09 09:00:00,24.6,67.0,0.0,11.4
porto_alegre,2025-01-09 10:00:00,26.9,56.0,0.0,9.6
porto_alegre,2025-01-09 11:00:00,28.0,49.0,0.0,10.1
porto_alegre,2025-01-09 12:00:00,28.7,47.0,0.1,11.1
porto_alegre,2025-01-09 13:00:00,28.5,48.0,0.0,13.8
porto_alegre,2025-01-09 14:00:00,28.9,49.0,0.0,17.5
porto_alegre,2025-01-09 15:00:00,28.9,49.0,0.0,19.5
porto_alegre,2025-01-09 16:00:00,28.3,50.0,0.0,19.8
porto_alegre,2025-01-09 17:00:00,27.3,53.0,0.0,21.1
porto_alegre,2025-01-09 18:00:00,25.9,59.0,0.0,20.4
porto_alegre,2025-01-09 19:00:00,24.4,65.0,0.0,20.4
porto_alegre,2025-01-09 20:00:00,23.2,69.0,0.0,21.3
porto_alegre,2025-01-09 21:00:00,22.5,70.0,0.0,20.8
porto_alegre,2025-01-09 22:00:00,22.1,70.0,0.0,18.1
porto_alegre,2025-01-09 23:00:00,21.7,71.0,0.0,16.3
porto_alegre,2025-01-10 00:00:00,21.3,72.0,0.0,15.4
porto_alegre,2025-01-10 01:00:00,20.9,74.0,0.0,13.0
porto_alegre,2025-01-10 02:00:00,20.4,75.0,0.0,11.7
porto_alegre,2025-01-10 03:00:00,20.0,77.0,0.0,11.6
porto_alegre,2025-01-10 04:00:00,19.8,77.0,0.0,10.8
porto_alegre,2025-01-10 05:00:00,19.6,78.0,0.0,9.9
